url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/przytulne-na-najwyzszym-pietrze-kazimierz-ID4pObd,"Przytulne na najwyższym piętrze, Kazimierz","ul. Starowiślna, Kazimierz, Stare Miasto, Kraków, małopolskie",840 350 zł,"34,3 m²",24 500 zł/m²,6/6,2,2018,,wtórny,pełna własność,do zamieszkania,500 zł,miejskie,biuro nieruchomości,tak,,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-68m-kliny-2-balkony-okazja-ID4pO9T,3 pokoje 68m Kliny - 2 balkony OKAZJA!!!,"ul. Komuny Paryskiej, Kliny, Swoszowice, Kraków, małopolskie",860 000 zł,68 m²,12 647 zł/m²,1/4,3,2020,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,650 zł,miejskie,biuro nieruchomości,tak,balkon,blok,pustak
https://www.otodom.pl/pl/oferta/faktoria-mlyn-mieszkanie-2-pok-b1-b2-p2-m24-ID4kDJb,Faktoria Młyn | mieszkanie 2-pok. | B1.B2.P2.M24,"ul. Kocmyrzowska, Bieńczyce, Bieńczyce, Kraków, małopolskie",683 447 zł,"46,55 m²",14 682 zł/m²,2/4,2,2024,,pierwotny,pełna własność,do wykończenia,,,deweloper,nie,,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-28-84m2-z-antresola-ul-katowa-6-ID4pOca,"Mieszkanie 28,84m2 z antresolą, ul. Kątowa 6","ul. Kątowa, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",700 000 zł,"28,84 m²",24 272 zł/m²,1,1,brak informacji,,wtórny,pełna własność,do zamieszkania,,miejskie,prywatny,nie,,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pokojowe-czyzyny-krakow-ID4pOcN,"Na sprzedaż mieszkanie 3-pokojowe, Czyżyny- Kraków","os. Przy Arce, Bieńczyce, Bieńczyce, Kraków, małopolskie",650 000 zł,47 m²,13 830 zł/m²,7/10,3,1980,,wtórny,pełna własność,do zamieszkania,560 zł,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/dwupokojowe-osobna-kuchnia-wykonczone-biezanow-ID4pIco,"Dwupokojowe osobna kuchnia wykończone, Bieżanów","Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",684 744 zł,50 m²,13 695 zł/m²,4/4,2,1974,,wtórny,spółdzielcze wł. prawo do lokalu,do zamieszkania,720 zł,miejskie,prywatny,nie,balkon,blok,wielka płyta
https://www.otodom.pl/pl/oferta/wzgorze-wielickie-mieszkanie-nr-d14-ID4oKss,Wzgórze Wielickie | Mieszkanie nr D14,"Wieliczka, Wieliczka, wielicki, małopolskie",864 556 zł,"88,22 m²",9 800 zł/m²,2/4,4,2024,,pierwotny,pełna własność,do wykończenia,,gazowe,deweloper,tak,balkon,blok,żelbet
https://www.otodom.pl/pl/oferta/fort-natura-mieszkanie-1-pok-b2-37-ID4pycE,Fort Natura | mieszkanie 1-pok. | B2.37,"ul. Józefa Wybickiego, Krowodrza Górka, Prądnik Biały, Kraków, małopolskie",605 000 zł,"27,52 m²",21 984 zł/m²,3/7,1,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,inne,,,balkon,,
https://www.otodom.pl/pl/oferta/3-pokojowe-z-tarasem-i-ogrodem-w-centrum-ID4pOeo,3 pokojowe z tarasem i ogrodem w centrum,"ul. Wielicka, Stare Podgórze, Podgórze, Kraków, małopolskie",1 230 000 zł,"55,66 m²",22 098 zł/m²,parter/3,3,2017,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,798 zł,miejskie,prywatny,tak,"balkon, ogródek, taras",blok,silikat
https://www.otodom.pl/pl/oferta/dom-szeregowy-janowskiego-park-dzialka-40-m2-ID4oLPt,Dom szeregowy | Janowskiego Park | działka 40 m2,"ul. Jana Janowskiego, Kliny, Swoszowice, Kraków, małopolskie",1 500 000 zł,"110,59 m²",13 564 zł/m²,1/2,5,2025,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,inne,deweloper,nie,"ogródek, taras",szeregowiec,pustak
https://www.otodom.pl/pl/oferta/maciejkowa-apartments-126-75-m2-ID4f7tj,"Maciejkowa Apartments 126,75 m2","ul. Władysława Łokietka, Tonie, Prądnik Biały, Kraków, małopolskie",1 280 000 zł,"126,75 m²",10 099 zł/m²,1/2,6,2022,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,inne,deweloper,nie,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/emaus-garden-apartament-b2-a3-ID4mIkE,Emaus Garden | apartament B2_A3,"ul. Piotra Borowego, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",Zapytaj o cenę,"61,79 m²",,parter/3,3,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,ogródek,,
https://www.otodom.pl/pl/oferta/widokowe-komfortowe-3pok-parking-ochrona-klima-ID4pOfq,Widokowe komfortowe 3pok parking ochrona Klima,"Krowodrza Górka, Prądnik Biały, Kraków, małopolskie",1 277 315 zł,60 m²,21 289 zł/m²,6/6,3,2018,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,700 zł,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-pradnik-bialy-ID4pOhG,Mieszkanie z ogródkiem. Prądnik Biały.,"ul. Zygmunta Glogera, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",970 771 zł,"72,23 m²",13 440 zł/m²,parter/4,3,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,600 zł,miejskie,biuro nieruchomości,tak,"ogródek, taras",blok,brak informacji
https://www.otodom.pl/pl/oferta/salwator-2-pokojowe-mieszkanie-z-balkonem-ID4pyTD,Salwator - 2 pokojowe mieszkanie z balkonem,"ul. Filarecka, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",862 000 zł,46 m²,18 739 zł/m²,parter/3,2,1930,,wtórny,pełna własność,do zamieszkania,370 zł,gazowe,biuro nieruchomości,nie,balkon,kamienica,cegła
