,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material,location,latitude,longitude
4900,https://www.otodom.pl/pl/oferta/kremerowska-stare-miasto-ID4pd2x,Kremerowska / Stare Miasto,"Kremerowska, Piasek, Stare Miasto, Kraków, małopolskie",2520000.0,87.79,28705.0,2,4,3,2013.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Kremerowska, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-130, Polska",50.0678798,19.9296418
4901,https://www.otodom.pl/pl/oferta/kawalerka-z-osobna-kuchnia-krokusowa-borek-ID4o840,Kawalerka Z Osobną Kuchnią Krokusowa Borek,"Krokusowa, Ruczaj, Dębniki, Kraków, małopolskie",522000.0,36.0,14500.0,1,4,1,2013.0,False,wtórny,pełna własność,do zamieszkania,446.0,brak informacji,biuro nieruchomości,False,balkon,blok,brak informacji,"Krokusowa, Zaborze, Ruczaj, Dębniki, Kraków, województwo małopolskie, 30-431, Polska",50.0237228,19.9188264
4902,https://www.otodom.pl/pl/oferta/ruczaj-mieszkanie-3-pokoje-69-5-m2-na-sprzedaz-ID4pc2U,"Ruczaj mieszkanie 3 pokoje 69,5 m2 na sprzedaż","Krokusowa, Ruczaj, Dębniki, Kraków, małopolskie",999000.0,69.5,14374.0,5,5,3,2024.0,True,pierwotny,pełna własność,do remontu,550.0,gazowe,biuro nieruchomości,True,balkon,blok,brak informacji,"Krokusowa, Zaborze, Ruczaj, Dębniki, Kraków, województwo małopolskie, 30-431, Polska",50.0237228,19.9188264
4903,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-gotowym-osiedlu-safrano-ID4nyGU,Mieszkanie 3-pokojowe na GOTOWYM osiedlu Safrano,"Krokusowa, Ruczaj, Dębniki, Kraków, małopolskie",1001035.0,82.91,12074.0,1,6,3,2023.0,False,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,prywatny,True,balkon,blok,brak informacji,"Krokusowa, Zaborze, Ruczaj, Dębniki, Kraków, województwo małopolskie, 30-431, Polska",50.0237228,19.9188264
4904,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-blisko-rynku-z-widokiem-na-ogrod-ID4oNQz,Jasne mieszkanie blisko Rynku z widokiem na ogród,"Krowoderska 21, Kleparz, Stare Miasto, Kraków, małopolskie",2200000.0,133.35,16498.0,3,3,4,1914.0,False,wtórny,pełna własność,do remontu,541.1313434298921,gazowe,prywatny,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4905,https://www.otodom.pl/pl/oferta/kamienica-z-festonami-w-centrum-krakowa-ID4ogVG,Kamienica z festonami w centrum Krakowa,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",319000.0,25.55,12485.0,0,3,2,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,ogródek,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4906,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-sasiedztwie-plant-ID4phLr,Mieszkanie inwestycyjne w sąsiedztwie Plant,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",339000.0,25.0,13560.0,0,3,2,2013.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,False,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4907,https://www.otodom.pl/pl/oferta/kamienica-z-festonami-w-centrum-krakowa-ID4ogVE,Kamienica z festonami w centrum Krakowa,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",339000.0,26.76,12668.0,0,3,1,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,ogródek,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4908,https://www.otodom.pl/pl/oferta/bezposrednio-11-071-m2-30-62m2-stare-miasto-ID4pDuW,"BEZPOŚREDNIO, 11.071/m2, 30.62m2 Stare Miasto","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",339000.0,30.62,11071.0,0,3,2,1880.0,False,wtórny,pełna własność,do remontu,541.1313434298921,miejskie,prywatny,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4909,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-sasiedztwie-plant-ID4phLs,Mieszkanie inwestycyjne w sąsiedztwie Plant,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",399000.0,26.0,15346.0,0,3,2,1890.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,False,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4910,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-krakowa-ID4oNQe,Kawalerka w centrum Krakowa,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",399000.0,26.65,14972.0,0,3,1,1890.0,False,wtórny,pełna własność,brak informacji,1.0,miejskie,biuro nieruchomości,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4911,https://www.otodom.pl/pl/oferta/mieszkanie-26-76-m-krakow-ID4op75,"Mieszkanie, 26,76 m², Kraków","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",399000.0,26.76,14910.0,0,3,1,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,ogródek,kamienica,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4912,https://www.otodom.pl/pl/oferta/bezposrednio-12-929-m2-30-86m2-stare-miasto-ID4pDwh,"BEZPOŚREDNIO, 12.929/m2, 30.86m2 Stare Miasto","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",399000.0,30.86,12929.0,0,3,2,1880.0,False,wtórny,pełna własność,do remontu,541.1313434298921,miejskie,prywatny,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4913,https://www.otodom.pl/pl/oferta/kamienica-z-festonami-w-centrum-krakowa-ID4ocNK,Kamienica z festonami w centrum Krakowa,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",469000.0,31.64,14823.0,3,3,2,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4914,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-sasiedztwie-plant-ID4phLt,Mieszkanie inwestycyjne w sąsiedztwie Plant,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",469000.0,32.0,14656.0,3,3,3,1890.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,False,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4915,https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-na-sprzedaz-ID4pyi0,Mieszkanie dwupoziomowe na sprzedaż,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",469000.0,32.13,14597.0,3,3,2,2013.0,True,wtórny,pełna własność,do wykończenia,300.0,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4916,https://www.otodom.pl/pl/oferta/nowoczesny-klimat-w-starym-stylu-inwestycja-ID4pbeO,Nowoczesny klimat w starym stylu inwestycja,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",484386.0,38.54,12568.0,3,3,1,2013.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4917,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-sasiedztwie-plant-ID4phLh,Mieszkanie inwestycyjne w sąsiedztwie Plant,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",499000.0,35.0,14257.0,0,3,2,2013.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4918,https://www.otodom.pl/pl/oferta/mieszkanie-35-15-m-krakow-ID4op76,"Mieszkanie, 35,15 m², Kraków","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",499000.0,35.15,14196.0,0,3,1,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,kamienica,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4919,https://www.otodom.pl/pl/oferta/bezposrednio-9-196-m2-2-pokoje-antre-51-02m2-ID4pDwM,"BEZPOŚREDNIO – 9.196/m2, 2 pokoje + antre. 51.02m2","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",499000.0,51.02,9780.0,3,3,3,1880.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,prywatny,True,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4920,https://www.otodom.pl/pl/oferta/mieszkanie-idealne-pod-inwestycje-krakow-ID4o8B5,"Mieszkanie idealne pod inwestycję, Kraków","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",609000.0,35.7,17059.0,3,3,2,1911.0,False,wtórny,pełna własność,do remontu,541.1313434298921,brak informacji,biuro nieruchomości,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4921,https://www.otodom.pl/pl/oferta/sprzedaz-2-pokoje-609-000-zl-ul-krowoderska-ID4p9EG,"Sprzedaż 2 pokoje, 609 000 zł, ul. Krowoderska","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",609000.0,36.0,16917.0,3,3,2,1911.0,False,wtórny,pełna własność,do remontu,541.1313434298921,inne,biuro nieruchomości,False,None,kamienica,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4922,https://www.otodom.pl/pl/oferta/1-pok-stare-miasto-ul-krowoderska-ID4qdoQ,1- Pok Stare Miasto Ul. Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",691000.0,26.7,25880.0,3,5,1,2016.0,False,wtórny,pełna własność,do zamieszkania,360.0,miejskie,biuro nieruchomości,True,None,kamienica,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4923,https://www.otodom.pl/pl/oferta/71-7-m2-srodmiescie-kamienica-prowizja-0-ID4o9l3,"| 71,7 m2 | Śródmieście | Kamienica | Prowizja 0%","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",731157.0,71.65,10205.0,3,3,2,1890.0,False,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4924,https://www.otodom.pl/pl/oferta/zabezpiecz-kapital-kup-pod-inwestycje-ID4mYAy,Zabezpiecz kapitał - kup pod inwestycję,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",908000.0,60.08,15113.0,3,3,5,1890.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4925,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-starym-miescie-ID4q1xY,2-pokojowe mieszkanie na Starym Mieście,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1199000.0,67.0,17896.0,1,4,2,1937.0,False,wtórny,pełna własność,do zamieszkania,400.0,gazowe,biuro nieruchomości,False,balkon,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4926,https://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-ID4pbLJ,2 pokoje w centrum,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1250000.0,80.7,15489.0,0,3,2,1900.0,False,wtórny,pełna własność,do wykończenia,600.0,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4927,https://www.otodom.pl/pl/oferta/mieszkanie-krakow-stare-miasto-ID4jmQf,Mieszkanie - Kraków Stare Miasto,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1329000.0,70.5,18851.0,1,4,3,2013.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4928,https://www.otodom.pl/pl/oferta/w-wysokim-standardzie-ulica-szlak-ID4kkUD,W wysokim standardzie. Ulica Szlak.,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1329000.0,70.5,18851.0,1,3,3,1900.0,False,wtórny,pełna własność,brak informacji,600.0,brak informacji,biuro nieruchomości,False,balkon,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4929,https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-centrum-krakowa-okazja-ID4mIn3,"Duże mieszkanie w centrum Krakowa, Okazja !!!","Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1350000.0,74.7,18072.0,0,5,3,1988.0,True,wtórny,pełna własność,do zamieszkania,541.1313434298921,gazowe,biuro nieruchomości,False,None,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4930,https://www.otodom.pl/pl/oferta/krowoderska-3-pokoje-70-m2-balkon-z-widokiem-ID4mXa2,Krowoderska | 3 pokoje | 70 m2 | balkon z widokiem,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1519000.0,70.6,21516.0,3,4,3,1936.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,gazowe,biuro nieruchomości,False,balkon,kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4931,https://www.otodom.pl/pl/oferta/przestronny-apartament-w-centrum-miasta-ID4lSmF,Przestronny apartament w centrum miasta,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1550000.0,101.8,15226.0,3,3,3,1900.0,False,wtórny,pełna własność,do zamieszkania,440.0,elektryczne,biuro nieruchomości,False,balkon,kamienica,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4932,https://www.otodom.pl/pl/oferta/apartament-w-prestizowej-lokalizacji-stare-miasto-ID4pKas,Apartament W Prestiżowej Lokalizacji!Stare Miasto!,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1560000.0,60.0,26000.0,1,4,3,2023.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4933,https://www.otodom.pl/pl/oferta/krowoderska-mieszkanie-w-nowej-inwestycji-ID4oUky,Krowoderska / mieszkanie w nowej inwestycji,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1674000.0,60.0,27900.0,1,3,2,2023.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
4934,https://www.otodom.pl/pl/oferta/unikalny-4-pokojowy-apartament-na-starym-miescie-ID4nQGb,Unikalny 4-pokojowy apartament na Starym Mieście,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",1795000.0,115.68,15517.0,0,3,4,1905.0,True,wtórny,udział,do zamieszkania,350.0,gazowe,biuro nieruchomości,False,"balkon, taras",kamienica,cegła,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-142, Polska",50.0689381,19.9368663
