,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,parking space details,location,latitude,longitude,distance,district
6140,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24873872.html","Mieszkanie, ul. Siemaszki","Siemaszki, Krowodrza Górka, Kraków, małopolskie",528000.0,36.47,14477.65,3,4,2,1966.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Księdza Kazimierza Siemaszki, Krowodrza Górka, Prądnik Biały, Kraków, województwo małopolskie, 30-016, Polska",50.0841963,19.9396862,2.4902110332000897,Prądnik Biały
6141,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24880560.html","Mieszkanie, ul. Siemaszki","Siemaszki, Krowodrza Górka, Kraków, małopolskie",645000.0,44.61,14458.64,3,10,3,1966.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Księdza Kazimierza Siemaszki, Krowodrza Górka, Prądnik Biały, Kraków, województwo małopolskie, 30-016, Polska",50.0841963,19.9396862,2.4902110332000897,Prądnik Biały
6142,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24816436.html","Mieszkanie, ul. Siemienowicza","Siemienowicza, Płaszów, Kraków, małopolskie",700000.0,45.0,15555.56,2,3,2,2024.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Bagry - ul. Lipska/Siemienowicza, Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.0380141,19.99558998964621,4.934057773686177,Podgórze
6143,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24695336.html","Apartament, ul. Siemienowicza","Siemienowicza, Płaszów, Kraków, małopolskie",850000.0,50.26,16912.06,3,4,3,2023.0,True,pierwotny,pełna własność,w garażu podziemnym,"Bagry - ul. Lipska/Siemienowicza, Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.0380141,19.99558998964621,4.934057773686177,Podgórze
6144,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24810544.html","Mieszkanie, ul. Siemienowicza","Siemienowicza, Płaszów, Kraków, małopolskie",850000.0,56.0,15178.57,2,3,3,2001.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Bagry - ul. Lipska/Siemienowicza, Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.0380141,19.99558998964621,4.934057773686177,Podgórze
6145,"https://krakow.nieruchomosci-online.pl/mieszkanie,przy-lesie/24790290.html","Mieszkanie, ul. Siemienowicza","Siemienowicza, Płaszów, Kraków, małopolskie",924792.0,70.06,13200.0,2,4,3,2023.0,True,pierwotny,pełna własność,garaż,"Bagry - ul. Lipska/Siemienowicza, Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.0380141,19.99558998964621,4.934057773686177,Podgórze
6146,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24886416.html","Mieszkanie, ul. Siemieńskiego","Siemieńskiego, Łobzów, Kraków, małopolskie",649000.0,35.2,18437.5,4,4,2,1930.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Lucjana Siemieńskiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-076, Polska",50.0756056,19.9148019,2.2176908871323007,Krowodrza
6147,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24886415.html","Mieszkanie, ul. Siemieńskiego","Siemieńskiego, Łobzów, Kraków, małopolskie",840000.0,47.0,17872.34,4,4,2,1930.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Lucjana Siemieńskiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 31-076, Polska",50.0756056,19.9148019,2.2176908871323007,Krowodrza
6148,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24760750.html",Mieszkanie,"Siemiradzkiego, Piasek, Kraków, małopolskie",1280000.0,90.66,14118.69,4,4,3,1905.0,True,wtórny,pełna własność,przynależne na ulicy,"Henryka Siemiradzkiego, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-139, Polska",50.0691422,19.9328317,0.8711240904547446,Stare Miasto
6149,"https://krakow.nieruchomosci-online.pl/mieszkanie,przy-lesie/24757506.html","Kawalerka, ul. Siemiradzkiego","Siemiradzkiego, Stare Miasto, Kraków, małopolskie",765000.0,27.0,28333.33,0,3,1,1886.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Henryka Siemiradzkiego, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-139, Polska",50.0691422,19.9328317,0.8711240904547446,Stare Miasto
6150,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/22282116.html","Mieszkanie, ul. Siemiradzkiego","Siemiradzkiego, Stare Miasto, Kraków, małopolskie",1280000.0,91.0,14065.93,4,4,3,1880.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Henryka Siemiradzkiego, Piasek, Stare Miasto, Kraków, województwo małopolskie, 31-139, Polska",50.0691422,19.9328317,0.8711240904547446,Stare Miasto
6151,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24693787.html","Kawalerka, ul. Sienkiewicza","Sienkiewicza, Krowodrza, Kraków, małopolskie",510000.0,21.6,23611.11,2,4,1,1936.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Henryka Sienkiewicza, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-015, Polska",50.0739307,19.9284874,1.4831123040170333,Krowodrza
6152,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24834040.html","Mieszkanie, ul. Sienkiewicza","Sienkiewicza, Krowodrza, Kraków, małopolskie",1149000.0,74.0,15527.03,2,4,3,2012.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Henryka Sienkiewicza, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-015, Polska",50.0739307,19.9284874,1.4831123040170333,Krowodrza
6153,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24843002.html","Mieszkanie, ul. Sienkiewicza","Sienkiewicza, Krowodrza, Kraków, małopolskie",2200000.0,96.0,22916.67,3,5,3,1927.0,True,wtórny,pełna własność,tak,"Henryka Sienkiewicza, Nowy Kleparz, Krowodrza, Kraków, województwo małopolskie, 30-015, Polska",50.0739307,19.9284874,1.4831123040170333,Krowodrza
6154,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24920808.html","Mieszkanie, ul. Sienna","Sienna, Śródmieście, Kraków, małopolskie",4750000.0,127.6,37225.71,1,2,3,2012.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Sienna, Stare Miasto, Kraków, województwo małopolskie, 30-960, Polska",50.0604421,19.9411509,0.316162246055758,Stare Miasto
6155,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24851367.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",689000.0,62.0,11113.0,2,10,2,1991.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6156,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24774986.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",699000.0,53.0,13188.68,4,4,2,1981.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6157,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24731580.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",699000.0,55.0,12709.09,2,10,2,1990.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6158,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24729993.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",699000.0,55.0,12709.09,2,10,2,2012.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6159,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24756863.html",Apartament,"Siewna, Prądnik Biały, Kraków, małopolskie",734000.0,52.0,14115.38,4,4,2,1982.0,True,wtórny,pełna własność,tak,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6160,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,przy-lesie/24787389.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",749000.0,52.0,14404.0,4,4,3,1982.0,True,wtórny,pełna własność,tak,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6161,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24786558.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",749000.0,52.0,14404.0,4,4,2,1982.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6162,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24803239.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",749000.0,52.0,14403.85,4,4,2,1982.0,True,wtórny,pełna własność,przynależne na terenie ogrodzonym,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6163,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24857637.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",749000.0,52.0,14403.85,4,4,2,1982.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6164,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24766572.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",750000.0,42.97,17454.04,2,7,2,2022.0,True,wtórny,pełna własność,garaż,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6165,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24789355.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",750000.0,43.0,17441.86,2,6,2,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6166,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24832479.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",750000.0,43.0,17441.86,2,7,2,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6167,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24783086.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",790000.0,43.0,18372.09,2,7,2,2022.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6168,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24790532.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",817000.0,62.0,13177.0,4,4,3,1982.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6169,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24882475.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",817000.0,62.0,13800.0,4,4,3,1982.0,False,wtórny,spółdzielcze wł. prawo do lokalu,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6170,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24578578.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",817000.0,65.0,12569.23,4,4,3,1983.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6171,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24781526.html","Apartament, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",850000.0,58.0,14655.0,5,3,3,2010.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6172,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24876391.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",875000.0,62.5,14000.0,4,4,3,1981.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6173,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24678840.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",875000.0,65.0,13462.0,4,4,3,1982.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
6174,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24755196.html","Mieszkanie, ul. Siewna","Siewna, Prądnik Biały, Kraków, małopolskie",875000.0,66.7,13118.44,4,4,3,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Siewna, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska",50.0938325,19.9610052,3.937570369329215,Prądnik Biały
